Timestamp,Biomarker,Label
2024-01-10 11:30:00,312,0.5
2024-01-10 11:40:00,269,0.5
2024-01-10 11:50:00,354,0.5
2024-01-10 12:00:00,261,0.5
2024-01-10 12:10:00,379,0.5
2024-01-10 12:20:00,402,0.5
2024-01-10 12:30:00,368,0.5
2024-01-10 12:40:00,391,0.5
2024-01-10 12:50:00,427,0.5
2024-01-10 13:00:00,311,0.5
2024-01-10 13:10:00,286,0.5
2024-01-10 13:20:00,348,0.5
2024-01-10 13:30:00,310,0.5
2024-01-10 13:40:00,321,0.5
2024-01-10 13:50:00,293,0.5
2024-01-10 14:00:00,279,0.5
2024-01-10 14:10:00,382,0.5
2024-01-10 14:20:00,401,0.5
2024-01-10 14:30:00,338,0.5
2024-01-10 14:40:00,299,0
2024-01-10 14:50:00,322,0
2024-01-10 15:00:00,302,0
2024-01-10 15:10:00,293,0
2024-01-10 15:20:00,244,0
2024-01-10 15:30:00,206,0
2024-01-10 15:40:00,320,0
2024-01-10 15:50:00,368,0
2024-01-10 16:00:00,251,0
2024-01-10 16:10:00,226,0
2024-01-10 16:20:00,275,0
2024-01-10 16:30:00,380,0
2024-01-10 16:40:00,322,0
2024-01-10 16:50:00,264,0
2024-01-10 17:00:00,257,0
2024-01-10 17:10:00,236,0
2024-01-10 17:20:00,278,0
2024-01-10 17:30:00,384,0
2024-01-10 17:40:00,277,0
2024-01-10 17:50:00,275,0
2024-01-10 18:00:00,316,0
2024-01-10 18:10:00,233,0
2024-01-10 18:20:00,260,0
2024-01-10 18:30:00,281,0
2024-01-10 18:40:00,317,0
2024-01-10 18:50:00,320,0
2024-01-10 19:00:00,216,0
2024-01-10 19:10:00,252,0
2024-01-10 19:20:00,215,0
2024-01-10 19:30:00,369,0
2024-01-10 19:40:00,356,0
2024-01-10 19:50:00,246,0
2024-01-10 20:00:00,298,0
2024-01-10 20:10:00,327,0
2024-01-10 20:20:00,319,0
2024-01-10 20:30:00,377,0
2024-01-10 20:40:00,282,0
2024-01-10 20:50:00,227,0
2024-01-10 21:00:00,275,0
2024-01-10 21:10:00,245,0
2024-01-10 21:20:00,292,0
2024-01-10 21:30:00,343,0
2024-01-10 21:40:00,282,0
2024-01-10 21:50:00,254,0
2024-01-10 22:00:00,303,0
2024-01-10 22:10:00,244,0
2024-01-10 22:20:00,340,0
2024-01-10 22:30:00,236,0
2024-01-10 22:40:00,281,0
2024-01-10 22:50:00,211,0
2024-01-10 23:00:00,345,0
2024-01-10 23:10:00,282,0
2024-01-10 23:20:00,255,0
2024-01-10 23:30:00,316,0
2024-01-10 23:40:00,259,0
2024-01-10 23:50:00,235,0
2024-01-11 00:00:00,309,0
2024-01-11 00:10:00,246,0
2024-01-11 00:20:00,387,0
2024-01-11 00:30:00,275,0
2024-01-11 00:40:00,288,0
2024-01-11 00:50:00,334,0
2024-01-11 01:00:00,281,0
2024-01-11 01:10:00,369,0
2024-01-11 01:20:00,278,0
2024-01-11 01:30:00,329,0
2024-01-11 01:40:00,255,0
2024-01-11 01:50:00,290,0
2024-01-11 02:00:00,278,0
2024-01-11 02:10:00,289,0
2024-01-11 02:20:00,351,0
2024-01-11 02:30:00,364,0
2024-01-11 02:40:00,277,0
2024-01-11 02:50:00,289,0
2024-01-11 03:00:00,321,0
2024-01-11 03:10:00,328,0
2024-01-11 03:20:00,431,0
2024-01-11 03:30:00,267,0
2024-01-11 03:40:00,259,0
2024-01-11 03:50:00,306,0
2024-01-11 04:00:00,309,0
2024-01-11 04:10:00,311,0
2024-01-11 04:20:00,345,0
2024-01-11 04:30:00,266,0
2024-01-11 04:40:00,252,0
2024-01-11 04:50:00,289,0
2024-01-11 05:00:00,298,0
2024-01-11 05:10:00,309,0
2024-01-11 05:20:00,324,0
2024-01-11 05:30:00,229,0
2024-01-11 05:40:00,338,0
2024-01-11 05:50:00,320,0
2024-01-11 06:00:00,340,0
2024-01-11 06:10:00,258,0
2024-01-11 06:20:00,273,0
2024-01-11 06:30:00,264,0
2024-01-11 06:40:00,378,0
2024-01-11 06:50:00,274,0
2024-01-11 07:00:00,328,0
2024-01-11 07:10:00,220,0
2024-01-11 07:20:00,316,0
2024-01-11 07:30:00,392,1
2024-01-11 07:40:00,495,1
2024-01-11 07:50:00,441,1
2024-01-11 08:00:00,320,1
2024-01-11 08:10:00,436,1
2024-01-11 08:20:00,361,1
2024-01-11 08:30:00,513,1
2024-01-11 08:40:00,320,1
2024-01-11 08:50:00,455,1
2024-01-11 09:00:00,327,1
2024-01-11 09:10:00,277,1
2024-01-11 09:20:00,383,1
2024-01-11 09:30:00,355,1
2024-01-11 09:40:00,361,1
2024-01-11 09:50:00,472,1
2024-01-11 10:00:00,587,1
2024-01-11 10:10:00,336,1
2024-01-11 10:20:00,367,1
2024-01-11 10:30:00,373,1
2024-01-11 10:40:00,380,1
2024-01-11 10:50:00,405,1
2024-01-11 11:00:00,335,1
2024-01-11 11:10:00,286,1
2024-01-11 11:20:00,315,1
2024-01-11 11:30:00,519,1
2024-01-11 11:40:00,375,1
2024-01-11 11:50:00,249,1
2024-01-11 12:00:00,232,1
2024-01-11 12:10:00,308,1
2024-01-11 12:20:00,439,1
2024-01-11 12:30:00,262,1
2024-01-11 12:40:00,450,1
2024-01-11 12:50:00,354,1
2024-01-11 13:00:00,281,1
2024-01-11 13:10:00,548,1
2024-01-11 13:20:00,286,1
2024-01-11 13:30:00,443,1
2024-01-11 13:40:00,527,1
2024-01-11 13:50:00,349,1
2024-01-11 14:00:00,339,1
2024-01-11 14:10:00,438,1
2024-01-11 14:20:00,582,1
2024-01-11 14:30:00,447,1
2024-01-11 14:40:00,320,1
2024-01-11 14:50:00,280,1
2024-01-11 15:00:00,444,1
2024-01-11 15:10:00,512,1
2024-01-11 15:20:00,544,1
2024-01-11 15:30:00,531,1
2024-01-11 15:40:00,206,1
2024-01-11 15:50:00,479,1
2024-01-11 16:00:00,132,1
2024-01-11 16:10:00,491,1
2024-01-11 16:20:00,356,1
2024-01-11 16:30:00,176,1
2024-01-11 16:40:00,298,1
2024-01-11 16:50:00,445,1
2024-01-11 17:00:00,236,1
2024-01-11 17:10:00,494,1
2024-01-11 17:20:00,325,1
2024-01-11 17:30:00,260,1
2024-01-11 17:40:00,412,1
2024-01-11 17:50:00,222,1
2024-01-11 18:00:00,449,1
2024-01-11 18:10:00,325,1
2024-01-11 18:20:00,512,1
2024-01-11 18:30:00,297,1
2024-01-11 18:40:00,430,1
2024-01-11 18:50:00,539,1
2024-01-11 19:00:00,485,1
2024-01-11 19:10:00,467,1
2024-01-11 19:20:00,289,1
2024-01-11 19:30:00,371,1
2024-01-11 19:40:00,343,1
2024-01-11 19:50:00,273,1
2024-01-11 20:00:00,316,1
2024-01-11 20:10:00,330,1
2024-01-11 20:20:00,349,1
2024-01-11 20:30:00,387,1
2024-01-11 20:40:00,344,1
2024-01-11 20:50:00,454,1
2024-01-11 21:00:00,368,1
2024-01-11 21:10:00,278,1
2024-01-11 21:20:00,264,1
2024-01-11 21:30:00,469,1
2024-01-11 21:40:00,400,1
2024-01-11 21:50:00,469,1
2024-01-11 22:00:00,526,1
2024-01-11 22:10:00,463,1
2024-01-11 22:20:00,387,1
2024-01-11 22:30:00,322,1
2024-01-11 22:40:00,362,1
2024-01-11 22:50:00,408,1
